time_period,time_identifier,geographic_level,country_code,country_name,version,breakdown_topic,breakdown,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
201718,Academic year,National,E92000001,England,Final,School type,Converter academies,Converter academies,Total,2767,127763,86060,13871,127801,99495,37823,25851,1832,242,216,z,125172,13187196,127801,102031,45872,23566,1683,253,199,z,125579,13363715,127799,99947,32215,25428,1614,294,193,z,125326,13124466,127768,103844,27522,19512,z,z,z,z,z,z,2639,850,550,z,182,96,95,127766,108522,19038,96,110,67,11,78,30,20,1,0,0,z,105,80,36,18,1,0,0,z,106,78,25,20,1,0,0,z,105,81,22,15,z,z,z,z,z,z,2,1,0,z,0,0,0,85,15,0,0
201718,Academic year,National,E92000001,England,Final,School type,Free schools,Free schools,Boys,56,1002,586,117,1002,722,267,255,16,2,7,z,974,101503,1002,742,354,236,15,2,7,z,978,103369,1002,747,270,229,14,4,8,z,974,101858,1002,693,165,232,z,z,z,z,z,z,43,15,6,z,4,3,6,1002,781,213,3,5,58,12,72,27,25,2,0,1,z,104,74,35,24,1,0,1,z,106,75,27,23,1,0,1,z,105,69,16,23,z,z,z,z,z,z,4,1,1,z,0,0,1,78,21,0,0
201718,Academic year,National,E92000001,England,Final,School type,Free schools,Free schools,Girls,57,1025,659,129,1027,798,351,204,19,6,0,z,1002,106160,1027,805,408,197,18,7,0,z,1002,107046,1027,733,204,269,18,7,0,z,1001,103460,1025,829,272,145,z,z,z,z,z,z,30,8,5,z,3,1,4,1025,834,186,1,4,64,13,78,34,20,2,1,0,z,106,78,40,19,2,1,0,z,107,71,20,26,2,1,0,z,103,81,27,14,z,z,z,z,z,z,3,1,0,z,0,0,0,81,18,0,0
201718,Academic year,National,E92000001,England,Final,School type,Free schools,Free schools,Total,57,2027,1245,246,2029,1520,618,459,35,8,7,z,1976,207663,2029,1547,762,433,33,9,7,z,1980,210415,2029,1480,474,498,32,11,8,z,1975,205318,2027,1522,437,377,z,z,z,z,z,z,73,23,11,z,7,4,10,2027,1615,399,4,9,61,12,75,30,23,2,0,0,z,105,76,38,21,2,0,0,z,106,73,23,25,2,1,0,z,104,75,22,19,z,z,z,z,z,z,4,1,1,z,0,0,0,80,20,0,0
201718,Academic year,National,E92000001,England,Final,School type,Independent schools,Independent schools,Boys,227,1704,1053,173,1865,1410,649,369,71,13,2,z,1771,187761,1860,1404,658,369,65,15,2,z,1772,188071,1863,1418,630,355,62,26,2,z,1771,187168,1708,1202,253,407,z,z,z,z,z,z,18,16,14,z,37,9,5,1697,1401,271,7,18,62,10,76,35,20,4,1,0,z,106,75,35,20,3,1,0,z,106,76,34,19,3,1,0,z,106,70,15,24,z,z,z,z,z,z,1,1,1,z,2,1,0,83,16,0,1
201718,Academic year,National,E92000001,England,Final,School type,Independent schools,Independent schools,Girls,217,1956,1420,293,2083,1756,920,291,29,6,1,z,2045,220654,2087,1798,996,243,27,9,1,z,2041,222024,2082,1714,672,326,26,15,1,z,2040,216394,1965,1629,508,267,z,z,z,z,z,z,21,18,7,z,18,4,1,1952,1752,175,4,21,73,15,84,44,14,1,0,0,z,108,86,48,12,1,0,0,z,109,82,32,16,1,1,0,z,106,83,26,14,z,z,z,z,z,z,1,1,0,z,1,0,0,90,9,0,1
201718,Academic year,National,E92000001,England,Final,School type,Independent schools,Independent schools,Total,254,3660,2473,466,3948,3166,1569,660,100,19,3,z,3816,408415,3947,3202,1654,612,92,24,3,z,3813,410095,3945,3132,1302,681,88,41,3,z,3811,403562,3673,2831,761,674,z,z,z,z,z,z,39,34,21,z,55,13,6,3649,3153,446,11,39,68,13,80,40,17,3,0,0,z,107,81,42,16,2,1,0,z,108,79,33,17,2,1,0,z,106,77,21,18,z,z,z,z,z,z,1,1,1,z,1,0,0,86,12,0,1
201718,Academic year,National,E92000001,England,Final,School type,LA maintained schools,LA maintained schools,Boys,10995,218748,135661,18631,218840,160811,54433,51721,5080,464,459,z,212152,22140786,218822,164709,67718,48303,4644,486,438,z,212977,22445000,218785,168246,57364,44884,4307,558,421,z,213021,22318366,218805,161479,32778,45672,z,z,z,z,z,z,6657,2268,1621,z,527,246,298,218784,179249,38986,261,288,62,9,73,25,24,2,0,0,z,104,75,31,22,2,0,0,z,105,77,26,21,2,0,0,z,105,74,15,21,z,z,z,z,z,z,3,1,1,z,0,0,0,82,18,0,0
201718,Academic year,National,E92000001,England,Final,School type,LA maintained schools,LA maintained schools,Girls,10995,211976,146501,25155,212077,169715,70671,38638,2782,339,293,z,208183,22079295,212061,176447,84954,32087,2618,356,289,z,208515,22378863,212016,162486,46631,45803,2660,432,267,z,208207,21692590,212037,180382,54391,26005,z,z,z,z,z,z,3190,1008,716,z,287,178,228,212016,181909,29673,192,242,69,12,80,33,18,1,0,0,z,106,83,40,15,1,0,0,z,107,77,22,22,1,0,0,z,104,85,26,12,z,z,z,z,z,z,2,0,0,z,0,0,0,86,14,0,0
201718,Academic year,National,E92000001,England,Final,School type,LA maintained schools,LA maintained schools,Total,11043,430724,282162,43786,430917,330526,125104,90359,7862,803,752,z,420335,44220081,430883,341156,152672,80390,7262,842,727,z,421492,44823863,430801,330732,103995,90687,6967,990,688,z,421228,44010956,430842,341861,87169,71677,z,z,z,z,z,z,9847,3276,2337,z,814,424,526,430800,361158,68659,453,530,66,10,77,29,21,2,0,0,z,105,79,35,19,2,0,0,z,106,77,24,21,2,0,0,z,104,79,20,17,z,z,z,z,z,z,2,1,1,z,0,0,0,84,16,0,0
201718,Academic year,National,E92000001,England,Final,School type,Sponsored academies,Sponsored academies,Boys,1185,25988,13803,1443,25998,16653,4631,8307,783,90,71,z,24834,2540037,25998,17054,5928,8023,725,94,66,z,25062,2583551,25998,17963,5090,7097,659,121,60,z,25040,2580079,25989,17512,2973,6302,z,z,z,z,z,z,1218,473,304,z,77,58,45,25990,19183,6702,57,48,53,6,64,18,32,3,0,0,z,102,66,23,31,3,0,0,z,103,69,20,27,3,0,0,z,103,67,11,24,z,z,z,z,z,z,5,2,1,z,0,0,0,74,26,0,0
201718,Academic year,National,E92000001,England,Final,School type,Sponsored academies,Sponsored academies,Girls,1185,25045,15256,1942,25058,18020,6130,6391,443,54,50,z,24337,2531982,25057,18802,7685,5692,422,55,49,z,24484,2574479,25058,17458,4111,6986,396,71,46,z,24415,2507132,25045,19875,4960,4100,z,z,z,z,z,z,605,215,150,z,37,27,36,25045,19749,5229,26,41,61,8,72,24,26,2,0,0,z,104,75,31,23,2,0,0,z,105,70,16,28,2,0,0,z,103,79,20,16,z,z,z,z,z,z,2,1,1,z,0,0,0,79,21,0,0
201718,Academic year,National,E92000001,England,Final,School type,Sponsored academies,Sponsored academies,Total,1187,51033,29059,3385,51056,34673,10761,14698,1226,144,121,z,49171,5072019,51055,35856,13613,13715,1147,149,115,z,49546,5158030,51056,35421,9201,14083,1055,192,106,z,49455,5087211,51034,37387,7933,10402,z,z,z,z,z,z,1823,688,454,z,114,85,81,51035,38932,11931,83,89,57,7,68,21,29,2,0,0,z,103,70,27,27,2,0,0,z,104,69,18,28,2,0,0,z,103,73,16,20,z,z,z,z,z,z,4,1,1,z,0,0,0,76,23,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Boys,14999,310769,191558,26321,310899,226717,75988,75295,7036,696,675,z,301381,31411828,310879,231956,94453,70805,6445,725,638,z,302699,31848253,310841,237811,80700,64985,5959,855,612,z,302636,31680148,310830,229147,46604,64802,z,z,z,z,z,z,9707,3325,2320,z,713,368,411,310808,253253,56770,380,405,62,8,73,24,24,2,0,0,z,104,75,30,23,2,0,0,z,105,77,26,21,2,0,0,z,105,74,15,21,z,z,z,z,z,z,3,1,1,z,0,0,0,81,18,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Girls,14997,300778,206968,34967,300904,239497,98318,56072,3919,501,421,z,295273,31275131,300889,248634,118466,47299,3680,528,410,z,295898,31707770,300844,229769,65185,65711,3709,632,383,z,295348,30747803,300841,255467,76457,37166,z,z,z,z,z,z,4675,1512,1032,z,404,241,301,300820,256974,43257,256,333,69,12,80,33,19,1,0,0,z,106,83,39,16,1,0,0,z,107,76,22,22,1,0,0,z,104,85,25,12,z,z,z,z,z,z,2,1,0,z,0,0,0,85,14,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Total,15054,611547,398526,61288,611803,466214,174306,131367,10955,1197,1096,z,596654,62686959,611768,480590,212919,118104,10125,1253,1048,z,598597,63556023,611685,467580,145885,130696,9668,1487,995,z,597984,62427951,611671,484614,123061,101968,z,z,z,z,z,z,14382,4837,3352,z,1117,609,712,611628,510227,100027,636,738,65,10,76,28,21,2,0,0,z,105,79,35,19,2,0,0,z,106,76,24,21,2,0,0,z,104,79,20,17,z,z,z,z,z,z,2,1,1,z,0,0,0,83,16,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Boys,15708,316590,191603,26321,316785,226988,76030,75922,11862,779,754,z,302237,31492774,316764,232119,94468,71494,11325,809,707,z,303543,31926776,316727,237943,80708,65732,10773,964,696,z,303480,31757396,316651,229260,46606,65326,z,z,z,z,z,z,10329,4005,3299,z,3453,432,510,316629,253418,62169,441,601,61,8,72,24,24,4,0,0,z,104,73,30,23,4,0,0,z,105,75,25,21,3,0,0,z,105,72,15,21,z,z,z,z,z,z,3,1,1,z,1,0,0,80,20,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Girls,15580,302769,206974,34967,302915,239533,98325,56152,5779,512,445,z,295382,31285396,302900,248656,118466,47386,5551,540,429,z,296006,31717811,302855,229777,65185,65805,5579,644,410,z,295443,30756332,302832,255491,76459,37243,z,z,z,z,z,z,4794,1699,1351,z,1625,248,338,302810,256999,45140,261,410,68,12,79,32,19,2,0,0,z,106,82,39,16,2,0,0,z,107,76,22,22,2,0,0,z,104,84,25,12,z,z,z,z,z,z,2,1,0,z,1,0,0,85,15,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Total,15768,619359,398577,61288,619700,466521,174355,132074,17641,1291,1199,z,597619,62778170,619664,480775,212934,118880,16876,1349,1136,z,599549,63644587,619582,467720,145893,131537,16352,1608,1106,z,598923,62513728,619483,484751,123065,102569,z,z,z,z,z,z,15123,5704,4650,z,5078,680,848,619439,510417,107309,702,1011,64,10,75,28,21,3,0,0,z,105,78,34,19,3,0,0,z,106,75,24,21,3,0,0,z,104,78,20,17,z,z,z,z,z,z,2,1,1,z,1,0,0,82,17,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Boys,15793,317000,191612,26321,317204,227045,76035,76113,11998,799,769,z,302473,31514676,317183,232156,94470,71701,11461,838,717,z,303786,31949231,317146,237974,80710,65945,10901,1002,705,z,303717,31778834,317061,229295,46606,65502,z,z,z,z,z,z,10383,4069,3334,z,3462,458,521,317039,253499,62449,471,620,60,8,72,24,24,4,0,0,z,104,73,30,23,4,0,0,z,105,75,25,21,3,0,0,z,105,72,15,21,z,z,z,z,z,z,3,1,1,z,1,0,0,80,20,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Girls,15611,302822,206976,34967,302970,239542,98327,56179,5795,513,447,z,295416,31288603,302955,248665,118466,47412,5567,542,431,z,296040,31721034,302910,229783,65185,65833,5594,647,413,z,295477,30759402,302885,255494,76459,37270,z,z,z,z,z,z,4806,1705,1352,z,1626,249,340,302863,257007,45180,264,412,68,12,79,32,19,2,0,0,z,106,82,39,16,2,0,0,z,107,76,22,22,2,0,0,z,104,84,25,12,z,z,z,z,z,z,2,1,0,z,1,0,0,85,15,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Total,15855,619822,398588,61288,620174,466587,174362,132292,17793,1312,1216,z,597889,62803279,620138,480821,212936,119113,17028,1380,1148,z,599826,63670265,620056,467757,145895,131778,16495,1649,1118,z,599194,62538236,619946,484789,123065,102772,z,z,z,z,z,z,15189,5774,4686,z,5088,707,861,619902,510506,107629,735,1032,64,10,75,28,21,3,0,0,z,105,78,34,19,3,0,0,z,106,75,24,21,3,0,0,z,104,78,20,17,z,z,z,z,z,z,2,1,1,z,1,0,0,82,17,0,0
201718,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Boys,709,5821,45,0,5886,271,42,627,4826,83,79,z,856,80946,5885,163,15,689,4880,84,69,z,844,78523,5886,132,8,747,4814,109,84,z,844,77248,5821,113,2,524,z,z,z,z,z,z,622,680,979,z,2740,64,99,5821,165,5399,61,196,1,0,5,1,11,82,1,1,z,95,3,0,12,83,1,1,z,93,2,0,13,82,2,1,z,92,2,0,9,z,z,z,z,z,z,11,12,17,z,47,1,2,3,93,1,3
201718,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Girls,583,1991,6,0,2011,36,7,80,1860,11,24,z,109,10265,2011,22,0,87,1871,12,19,z,108,10041,2011,8,0,94,1870,12,27,z,95,8529,1991,24,2,77,z,z,z,z,z,z,119,187,319,z,1221,7,37,1990,25,1883,5,77,0,0,2,0,4,92,1,1,z,94,1,0,4,93,1,1,z,93,0,0,5,93,1,1,z,90,1,0,4,z,z,z,z,z,z,6,9,16,z,61,0,2,1,95,0,4
201718,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Total,714,7812,51,0,7897,307,49,707,6686,94,103,z,965,91211,7896,185,15,776,6751,96,88,z,952,88564,7897,140,8,841,6684,121,111,z,939,85777,7812,137,4,601,z,z,z,z,z,z,741,867,1298,z,3961,71,136,7811,190,7282,66,273,1,0,4,1,9,85,1,1,z,95,2,0,10,85,1,1,z,93,2,0,11,85,2,1,z,91,2,0,8,z,z,z,z,z,z,9,11,17,z,51,1,2,2,93,1,3
201819,Academic year,National,E92000001,England,Final,School cohort size,1 to 15 pupils,State-funded mainstream schools,Total,2064,21173,13606,2033,21185,16114,6195,4575,402,55,39,z,20667,2169487,21180,16132,6262,4560,379,55,40,z,20688,2178088,21183,16192,4726,4504,374,60,38,z,20689,2155433,21175,16598,4499,3822,388,177,70,27,27,8,z,z,z,19,z,32,7,21176,18282,2841,40,13,64,10,76,29,22,2,0,0,z,105,76,30,22,2,0,0,z,105,76,22,21,2,0,0,z,104,78,21,18,2,1,0,0,0,0,z,z,z,0,z,0,0,86,13,0,0
201819,Academic year,National,E92000001,England,Final,School cohort size,16 to 30 pupils,State-funded mainstream schools,Total,4842,124624,82338,12927,124658,93645,34721,28389,2147,252,190,z,121840,12745024,124655,98679,43356,23501,1993,255,174,z,122145,12968938,124656,99462,32590,22707,1938,318,177,z,122092,12817228,124627,98737,25214,21449,2278,1155,329,206,113,56,z,z,z,87,z,119,98,124609,104556,19767,144,142,66,10,75,28,23,2,0,0,z,105,79,35,19,2,0,0,z,106,80,26,18,2,0,0,z,105,79,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,84,16,0,0
201819,Academic year,National,E92000001,England,Final,School cohort size,31 to 60 pupils,State-funded mainstream schools,Total,5789,279409,182076,28767,279520,205313,73931,67687,5413,530,454,z,272524,28407278,279492,219698,99491,53570,5061,603,445,z,273159,29018961,279480,221704,73836,51639,4870,653,434,z,273174,28674469,279454,220758,55618,47967,5098,2774,1032,551,360,154,z,z,z,237,z,297,226,279453,232896,45974,322,261,65,10,73,26,24,2,0,0,z,104,79,36,19,2,0,0,z,106,79,26,18,2,0,0,z,105,79,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,83,16,0,0
201819,Academic year,National,E92000001,England,Final,School cohort size,61 to 90 pupils,State-funded mainstream schools,Total,1879,143756,95269,16258,143814,106756,40078,33835,2612,290,220,z,140316,14659660,143812,114490,54440,26255,2440,318,217,z,140692,14999960,143813,115583,40477,25258,2303,354,211,z,140733,14815747,143757,114973,29955,23437,2544,1313,525,310,150,95,z,z,z,160,z,152,98,143750,120890,22596,168,96,66,11,74,28,24,2,0,0,z,104,80,38,18,2,0,0,z,107,80,28,18,2,0,0,z,105,80,21,16,2,1,0,0,0,0,z,z,z,0,z,0,0,84,16,0,0
201819,Academic year,National,E92000001,England,Final,School cohort size,91+ pupils,State-funded mainstream schools,Total,579,67178,44855,8093,67209,50172,19383,15623,1193,143,78,z,65689,6874392,67208,53809,26514,12030,1122,159,82,z,65821,7036267,67209,54321,20167,11589,1025,190,82,z,65874,6950865,67178,54299,14505,10642,1086,530,185,127,70,36,z,z,z,69,z,66,68,67179,57283,9766,66,64,67,12,75,29,23,2,0,0,z,105,80,39,18,2,0,0,z,107,81,30,17,2,0,0,z,106,81,22,16,2,1,0,0,0,0,z,z,z,0,z,0,0,85,15,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Church of England,State-funded mainstream schools,Total,4048,121304,81143,13681,121340,92416,36082,26685,1840,220,177,z,118941,12481957,121310,96897,43395,22321,1679,238,174,z,119177,12677455,121337,97216,32805,21972,1666,290,168,z,119131,12520346,121308,97256,25941,20205,1972,968,330,174,101,45,z,z,z,83,z,120,54,121309,103705,17404,126,74,67,11,76,30,22,2,0,0,z,105,80,36,18,1,0,0,z,106,80,27,18,1,0,0,z,105,80,21,17,2,1,0,0,0,0,z,z,z,0,z,0,0,85,14,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Jewish,State-funded mainstream schools,Total,34,1403,1093,260,1403,1198,535,179,26,0,0,z,1376,147184,1403,1242,663,136,25,0,0,z,1377,149992,1403,1262,587,126,14,1,0,z,1387,149551,1403,1216,398,159,16,4,0,0,3,1,z,z,z,1,z,0,3,1403,1287,115,0,1,78,19,85,38,13,2,0,0,z,107,89,47,10,2,0,0,z,109,90,42,9,1,0,0,z,108,87,28,11,1,0,0,0,0,0,z,z,z,0,z,0,0,92,8,0,0
201819,Academic year,National,E92000001,England,Final,School phase,Junior,State-funded mainstream schools,Total,1040,79223,53093,9403,79254,59603,22867,18207,1177,163,104,z,77698,8135204,79255,63205,29554,14688,1075,184,103,z,77872,8295553,79253,63998,22558,13919,1026,211,99,z,77875,8200890,79224,64475,17472,12467,1158,537,215,117,74,28,z,z,z,33,z,96,24,79222,67749,11337,106,30,67,12,75,29,23,1,0,0,z,105,80,37,19,1,0,0,z,107,81,28,18,1,0,0,z,105,81,22,16,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Methodist,State-funded mainstream schools,Total,23,623,399,71,623,456,186,155,10,2,0,z,608,63684,623,483,219,127,10,3,0,z,610,64677,623,491,173,117,11,3,1,z,608,63880,623,484,137,121,10,4,0,1,1,0,z,z,z,0,z,1,1,623,521,100,1,1,64,11,73,30,25,2,0,0,z,105,78,35,20,2,0,0,z,106,79,28,19,2,0,0,z,105,78,22,19,2,1,0,0,0,0,z,z,z,0,z,0,0,84,16,0,0
201819,Academic year,National,E92000001,England,Final,School phase,Middle,State-funded mainstream schools,Total,105,12780,8205,1271,12788,9506,3533,3132,94,44,12,z,12624,1317028,12788,9656,3840,2996,77,46,13,z,12649,1328959,12788,10014,3095,2616,91,55,12,z,12627,1319107,12780,10172,2585,2306,160,68,20,11,6,3,z,z,z,18,z,13,3,12780,10966,1801,11,2,64,10,74,28,24,1,0,0,z,104,76,30,23,1,0,0,z,105,78,24,20,1,0,0,z,104,80,20,18,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Muslim,State-funded mainstream schools,Total,11,683,515,126,683,557,259,116,9,1,0,z,673,71604,683,618,334,55,9,1,0,z,673,73510,683,603,259,71,8,1,0,z,673,72117,683,601,204,70,7,4,0,0,0,0,z,z,z,0,z,0,1,683,616,66,0,1,75,18,82,38,17,1,0,0,z,106,90,49,8,1,0,0,z,109,88,38,10,1,0,0,z,107,88,30,10,1,1,0,0,0,0,z,z,z,0,z,0,0,90,10,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,No religious character,State-funded mainstream schools,Total,9342,450293,291580,46319,450485,328716,118365,110859,8962,960,731,z,438723,45693979,450475,351898,159561,88151,8402,1053,713,z,439879,46698403,450443,356205,118927,84043,7982,1177,706,z,439932,46166746,450340,355331,89659,77166,8500,4532,1682,967,553,287,z,z,z,453,z,494,375,450315,374709,74614,548,444,65,10,73,26,25,2,0,0,z,104,78,35,20,2,0,0,z,106,79,26,19,2,0,0,z,105,79,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,83,17,0,0
201819,Academic year,National,E92000001,England,Final,School phase,Other,State-funded mainstream schools,Total,119,6773,4080,606,6781,4760,1642,1892,81,19,29,z,6635,686059,6781,5037,2228,1623,78,16,27,z,6656,700746,6781,5085,1669,1554,73,26,29,z,6629,690646,6773,5034,1142,1378,167,89,24,22,6,6,z,z,z,19,z,7,21,6773,5404,1312,6,51,60,9,70,24,28,1,0,0,z,103,74,33,24,1,0,0,z,105,75,25,23,1,0,0,z,104,74,17,20,2,1,0,0,0,0,z,z,z,0,z,0,0,80,19,0,1
201819,Academic year,National,E92000001,England,Final,School religious character,Other Christian faith,State-funded mainstream schools,Total,74,2847,1803,287,2850,2074,746,712,57,7,0,z,2782,289629,2850,2149,954,619,54,7,0,z,2767,292227,2850,2178,708,611,53,8,0,z,2788,291132,2847,2228,567,519,61,21,7,3,0,2,z,z,z,3,z,2,1,2847,2371,470,4,2,63,10,73,26,25,2,0,0,z,104,75,33,22,2,0,0,z,106,76,25,21,2,0,0,z,104,78,20,18,2,1,0,0,0,0,z,z,z,0,z,0,0,83,17,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Other religious character,State-funded mainstream schools,Total,4,262,202,61,262,211,103,36,15,0,0,z,247,26543,262,234,158,13,15,0,0,z,247,27623,262,237,144,15,10,0,0,z,252,27786,262,226,88,34,2,0,0,0,0,0,z,z,z,0,z,0,0,262,236,26,0,0,77,23,81,39,14,6,0,0,z,107,89,60,5,6,0,0,z,112,90,55,6,4,0,0,z,110,86,34,13,1,0,0,0,0,0,z,z,z,0,z,0,0,90,10,0,0
201819,Academic year,National,E92000001,England,Final,School phase,Primary,State-funded mainstream schools,Total,13889,537364,352766,56798,537563,398131,146266,126878,10415,1044,836,z,524079,54717550,537523,424910,194441,100609,9765,1144,815,z,525328,55876956,537519,428165,144474,97608,9320,1283,802,z,525431,55203099,537414,425684,108592,91166,9909,5255,1882,1071,634,312,z,z,z,502,z,550,449,537392,449788,86494,617,493,66,11,74,27,24,2,0,0,z,104,79,36,19,2,0,0,z,106,80,27,18,2,0,0,z,105,79,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,84,16,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Roman Catholic,State-funded mainstream schools,Total,1610,58332,41111,7218,58347,46061,17907,11291,842,80,73,z,57299,6040415,58348,48928,24546,8468,793,88,71,z,57390,6175835,58347,48717,18015,8707,761,95,67,z,57403,6080213,58332,47692,12705,8993,817,415,122,76,60,14,z,z,z,32,z,49,62,58332,50128,8090,61,53,70,12,79,31,19,1,0,0,z,105,84,42,15,1,0,0,z,108,83,31,15,1,0,0,z,106,82,22,15,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Sikh,State-funded mainstream schools,Total,7,393,298,55,393,311,125,76,6,0,0,z,387,40846,393,359,233,26,8,0,0,z,385,42492,393,353,178,35,5,0,0,z,388,41971,393,331,92,50,9,1,0,0,2,0,z,z,z,0,z,0,0,393,334,59,0,0,76,14,79,32,19,2,0,0,z,106,91,59,7,2,0,0,z,110,90,45,9,1,0,0,z,108,84,23,13,2,0,0,0,1,0,z,z,z,0,z,0,0,85,15,0,0
201819,Academic year,National,E92000001,England,Final,School type,Academies and free schools,Academies and free schools,Boys,4771,111093,67215,9365,111137,76388,24135,31733,2437,303,233,z,107801,11106806,111123,81556,33078,26735,2252,332,224,z,108226,11348520,111138,87425,31828,20933,2110,371,222,z,108257,11381373,111093,81682,16763,23640,2881,1431,538,306,166,90,z,z,z,103,z,162,94,111095,89576,21232,173,114,61,8,69,22,29,2,0,0,z,103,73,30,24,2,0,0,z,105,79,29,19,2,0,0,z,105,74,15,21,3,1,0,0,0,0,z,z,z,0,z,0,0,81,19,0,0
